"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","GenerateToken_ProducesWellFormedJwtWithExpectedClaims","Accounts & API Access","2026-08-10","passed","2026-08-10","Token Generation","API Tokens","JwtServiceTests","GenerateToken_ProducesWellFormedJwtWithExpectedClaims"
"","7249","EditVault_ShouldOpenEditForm","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.VaultCrudTests","VaultGuard.Tests.Playwright.VaultCrudTests",""
"","2","Update_WithValidIdAndCollection_ShouldReturnOkResult","Vault Data Management","2026-08-10","passed","2026-08-10","Collections Controller","Categories & Collections","CollectionsControllerTests","Update_WithValidIdAndCollection_ShouldReturnOkResult"
"","7402","ViewPasswordItemDetails_ShouldOpenDetailsDialog","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
"","2","GetPrincipalFromExpiredToken_WrongSigningKey_Throws","Accounts & API Access","2026-08-10","passed","2026-08-10","Expired Token Decoding","API Tokens","JwtServiceTests","GetPrincipalFromExpiredToken_WrongSigningKey_Throws"
"","1","DeleteUser_Valid_ReturnsNoContent","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","User Profiles","UserProfileControllerTests","DeleteUser_Valid_ReturnsNoContent"
"","1","EncryptPassword_WithNullUserSalt_ShouldThrowArgumentException","Cryptography & Security","2026-08-10","passed","2026-08-10","Encryption","Password Vault Cryptography","PasswordCryptoServiceTests","EncryptPassword_WithNullUserSalt_ShouldThrowArgumentException"
"","1","DecryptAes256Gcm_WrongLengthAuthTag_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DecryptAes256Gcm_WrongLengthAuthTag_Throws"
"","0","ValidateRefreshTokenAsync_UnknownUser_ReturnsFalse","Accounts & API Access","2026-08-10","passed","2026-08-10","Refresh Token Store","API Tokens","JwtServiceTests","ValidateRefreshTokenAsync_UnknownUser_ReturnsFalse"
"","16","HashPassword_VerifyPassword_RoundTrip","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","HashPassword_VerifyPassword_RoundTrip"
"","2","GetAllAsync_EmptyDatabase_ReturnsEmptyList","Vault Data Management","2026-08-10","passed","2026-08-10","Categories Service","Categories & Collections","CategoryServiceTests","GetAllAsync_EmptyDatabase_ReturnsEmptyList"
"","1","SetProtected_True_MarksItemProtected","Vault Data Management","2026-08-10","passed","2026-08-10","Protected-Field Encryption Helper","Password Items","ProtectedItemHelperTests","SetProtected_True_MarksItemProtected"
"","2","CreateUser_Valid_ReturnsCreatedAtGetUserById","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","User Profiles","UserProfileControllerTests","CreateUser_Valid_ReturnsCreatedAtGetUserById"
"","3","GetAllUsersAsync_ShouldReturnAllUsers","Accounts & API Access","2026-08-10","passed","2026-08-10","Service Layer","User Profiles","UserProfileServiceTests","GetAllUsersAsync_ShouldReturnAllUsers"
"","6","NormalizeProvider_StripsSpacesAndNormalizesCase","Platform & Infrastructure","2026-08-10","passed","2026-08-10","","Configuration","SharedMachineDatabaseSettingsTests","NormalizeProvider_StripsSpacesAndNormalizesCase"
"","1","Evaluate_CommonPassword_IsVeryWeak","Vault Data Management","2026-08-10","passed","2026-08-10","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_CommonPassword_IsVeryWeak"
"","85","SeedCategories_WithoutVaultId_DoesNotThrow","Platform & Infrastructure","2026-08-10","passed","2026-08-10","Category Seeding","Data Seeding","SeedingTests","SeedCategories_WithoutVaultId_DoesNotThrow"
"","1","GenerateRefreshToken_ProducesNonEmptyBase64String","Accounts & API Access","2026-08-10","passed","2026-08-10","Refresh Token Generation","API Tokens","JwtServiceTests","GenerateRefreshToken_ProducesNonEmptyBase64String"
"","245","Pbkdf2_IsDeterministic_AndSaltSensitive","Cryptography & Security","2026-08-10","passed","2026-08-10","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Pbkdf2_IsDeterministic_AndSaltSensitive"
"","0","Generate_MultiCharacterSeparator_SplitsIntoExpectedWordCount","Vault Data Management","2026-08-10","passed","2026-08-10","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_MultiCharacterSeparator_SplitsIntoExpectedWordCount"
"","7553","Settings_DeepLink_ActivatesRequestedTab (Appearance)","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests",""
"","10","GetDefaultCollectionAsync_WhenNoDefaultButCollectionsExist_ShouldPromoteFirst","Vault Data Management","2026-08-10","passed","2026-08-10","Collections Service","Categories & Collections","CollectionServiceTests","GetDefaultCollectionAsync_WhenNoDefaultButCollectionsExist_ShouldPromoteFirst"
"","241","ForceSeedPasswordItems_OnEmptyItemSet_Succeeds","Platform & Infrastructure","2026-08-10","passed","2026-08-10","Password Item Seeding","Data Seeding","SeedingTests","ForceSeedPasswordItems_OnEmptyItemSet_Succeeds"
"","1","DecryptAes256Gcm_NullEncryptedData_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DecryptAes256Gcm_NullEncryptedData_Throws"
"","2","GetUserByIdAsync_WithInvalidUserId_ShouldReturnNull","Accounts & API Access","2026-08-10","passed","2026-08-10","Service Layer","User Profiles","UserProfileServiceTests","GetUserByIdAsync_WithInvalidUserId_ShouldReturnNull"
"","1","DecryptAes256Gcm_WrongLengthKey_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DecryptAes256Gcm_WrongLengthKey_Throws"
"","1","GenerateCode_SecretWithSpaces_IsNormalised","Cryptography & Security","2026-08-10","passed","2026-08-10","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_SecretWithSpaces_IsNormalised"
"","7487","Dashboard_NavBar_AllLinksPresent","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.ApplicationWorkflowTests","VaultGuard.Tests.Playwright.ApplicationWorkflowTests",""
"","2","Delete_ServiceReturnsFalse_ReturnsNotFound","Vault Data Management","2026-08-10","passed","2026-08-10","Controller Endpoints","Password Items","PasswordItemsControllerTests","Delete_ServiceReturnsFalse_ReturnsNotFound"
"","2","GetDefaultCollectionAsync_WhenDefaultExists_ShouldReturnIt","Vault Data Management","2026-08-10","passed","2026-08-10","Collections Service","Categories & Collections","CollectionServiceTests","GetDefaultCollectionAsync_WhenDefaultExists_ShouldReturnIt"
"","1","GetById_OwnedItem_ReturnsOk","Vault Data Management","2026-08-10","passed","2026-08-10","Controller Endpoints","Password Items","PasswordItemsControllerTests","GetById_OwnedItem_ReturnsOk"
"","1","Create_InvalidModel_ReturnsBadRequest","Vault Data Management","2026-08-10","passed","2026-08-10","Controller Endpoints","Password Items","PasswordItemsControllerTests","Create_InvalidModel_ReturnsBadRequest"
"","51","ValidateApiKey_AfterRevoke_ReturnsNull","Accounts & API Access","2026-08-10","passed","2026-08-10","Service Layer","API Keys","ApiKeyServiceTests","ValidateApiKey_AfterRevoke_ReturnsNull"
"","4","GetAllAsync_WhenSeederRunTwice_ReturnsDuplicates","Vault Data Management","2026-08-10","passed","2026-08-10","Categories Service","Categories & Collections","CategoryServiceTests","GetAllAsync_WhenSeederRunTwice_ReturnsDuplicates"
"","2","GetMigrationStatusAsync_ShouldReturnValidStatus","Platform & Infrastructure","2026-08-10","passed","2026-08-10","","Database Migrations","DatabaseMigrationServiceTests","GetMigrationStatusAsync_ShouldReturnValidStatus"
"","19","GetAllAsync_ShouldReturnAllCollectionsWithCategories","Vault Data Management","2026-08-10","passed","2026-08-10","Collections Service","Categories & Collections","CollectionServiceTests","GetAllAsync_ShouldReturnAllCollectionsWithCategories"
"","1","Delete_ItemDoesNotExist_ReturnsNotFound","Vault Data Management","2026-08-10","passed","2026-08-10","Controller Endpoints","Password Items","PasswordItemsControllerTests","Delete_ItemDoesNotExist_ReturnsNotFound"
"","0","ValidateName_WithNullOrEmpty_ReturnsFalse","Cryptography & Security","2026-08-10","passed","2026-08-10","Name Validation","Input Validation","InputValidationHelperTests","ValidateName_WithNullOrEmpty_ReturnsFalse"
"","144","Argon2idAuthHash_VerifiesCorrectPassword_AndRejectsWrong","Cryptography & Security","2026-08-10","passed","2026-08-10","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Argon2idAuthHash_VerifiesCorrectPassword_AndRejectsWrong"
"","37","CreateAsync_WhenCollectionsExist_ShouldNotMarkAsDefault","Vault Data Management","2026-08-10","passed","2026-08-10","Collections Service","Categories & Collections","CollectionServiceTests","CreateAsync_WhenCollectionsExist_ShouldNotMarkAsDefault"
"","1","RevokeRefreshTokenAsync_RemovesTheToken","Accounts & API Access","2026-08-10","passed","2026-08-10","Refresh Token Store","API Tokens","JwtServiceTests","RevokeRefreshTokenAsync_RemovesTheToken"
"","7048","Settings_DeepLink_ActivatesRequestedTab (Database)","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests",""
"","7508","SettingsPage_LoadsSuccessfully","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.UserManagementCrudTests","VaultGuard.Tests.Playwright.UserManagementCrudTests",""
"","0","Generate_WordCountAboveMaximum_ClampsToTwelve","Vault Data Management","2026-08-10","passed","2026-08-10","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_WordCountAboveMaximum_ClampsToTwelve"
"","1","Generate_WordSegments_ContainOnlyLetters","Vault Data Management","2026-08-10","passed","2026-08-10","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_WordSegments_ContainOnlyLetters"
"","5","CreateMasterPasswordHash_WithValidInputs_ShouldReturnHash","Cryptography & Security","2026-08-10","passed","2026-08-10","Master Password Hashing & Verification","Password Vault Cryptography","PasswordCryptoServiceTests","CreateMasterPasswordHash_WithValidInputs_ShouldReturnHash"
"","1","AesGcm_UsesRandomNoncePerEncryption","Cryptography & Security","2026-08-10","passed","2026-08-10","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","AesGcm_UsesRandomNoncePerEncryption"
"","1","DeriveKeyArgon2id_MemoryBelowMinimum_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DeriveKeyArgon2id_MemoryBelowMinimum_Throws"
"","45","TryBuildSqlServerConnectionString_WithSqlAuth_BuildsExpectedValues","Platform & Infrastructure","2026-08-10","passed","2026-08-10","","Configuration","SharedMachineDatabaseSettingsTests","TryBuildSqlServerConnectionString_WithSqlAuth_BuildsExpectedValues"
"","0","ValidateMasterPassword_WithShortPassword_ReturnsFalse","Cryptography & Security","2026-08-10","passed","2026-08-10","Master Password Strength Rules","Input Validation","InputValidationHelperTests","ValidateMasterPassword_WithShortPassword_ReturnsFalse"
"","3","GetAppliedMigrationsAsync_ShouldReturnCollection","Platform & Infrastructure","2026-08-10","passed","2026-08-10","","Database Migrations","DatabaseMigrationServiceTests","GetAppliedMigrationsAsync_ShouldReturnCollection"
"","169","Argon2id_DiffersFromPbkdf2_ForSameInputs","Cryptography & Security","2026-08-10","passed","2026-08-10","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Argon2id_DiffersFromPbkdf2_ForSameInputs"
"","21","DeleteApiKey_ByNonOwner_DoesNothing","Accounts & API Access","2026-08-10","passed","2026-08-10","Service Layer","API Keys","ApiKeyServiceTests","DeleteApiKey_ByNonOwner_DoesNothing"
"","0","ValidatePassword_WithValidLength_ReturnsTrue","Cryptography & Security","2026-08-10","passed","2026-08-10","Password Length Validation","Input Validation","InputValidationHelperTests","ValidatePassword_WithValidLength_ReturnsTrue"
"","1","WebsiteUrlSetter_ShouldCreateLoginItemAndKeepWebsiteSynchronized","Vault Data Management","2026-08-10","passed","2026-08-10","Service Layer","Password Items","PasswordItemServiceTests","WebsiteUrlSetter_ShouldCreateLoginItemAndKeepWebsiteSynchronized"
"","4","GeneratePng_ReturnsValidPngSignature","Cryptography & Security","2026-08-10","passed","2026-08-10","QR Code Provisioning","Two-Factor Authentication","QrCodeServiceTests","GeneratePng_ReturnsValidPngSignature"
"","0","Generate_ClampsWordCountToSaneRange","Vault Data Management","2026-08-10","passed","2026-08-10","Passphrase Generator - Happy Path","Password Strength & Generation","PassphraseGeneratorTests","Generate_ClampsWordCountToSaneRange"
"","0","GenerateSalt_IsRandom","Cryptography & Security","2026-08-10","passed","2026-08-10","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","GenerateSalt_IsRandom"
"","1","EncryptAes256Gcm_NullKey_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","EncryptAes256Gcm_NullKey_Throws"
"","0","DeriveKey_EmptySalt_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DeriveKey_EmptySalt_Throws"
"","0","GenerateCode_OtpAuthUri_WithDigits8_ProducesFullCode","Cryptography & Security","2026-08-10","passed","2026-08-10","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_OtpAuthUri_WithDigits8_ProducesFullCode"
"","1","ReactivateUser_Valid_ReturnsNoContent","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","User Profiles","UserProfileControllerTests","ReactivateUser_Valid_ReturnsNoContent"
"","0","EncryptAes256Gcm_EmptyPlaintext_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","EncryptAes256Gcm_EmptyPlaintext_Throws"
"","22","GenerateToken_MissingNames_TrimsToEmptyNameClaim","Accounts & API Access","2026-08-10","passed","2026-08-10","Token Generation","API Tokens","JwtServiceTests","GenerateToken_MissingNames_TrimsToEmptyNameClaim"
"","20","GetByIdAsync_WithInvalidId_ShouldReturnNull","Vault Data Management","2026-08-10","passed","2026-08-10","Collections Service","Categories & Collections","CollectionServiceTests","GetByIdAsync_WithInvalidId_ShouldReturnNull"
"","77","TryBuildSqlServerConnectionString_WithoutServerOrDatabase_ReturnsFalse","Platform & Infrastructure","2026-08-10","passed","2026-08-10","","Configuration","SharedMachineDatabaseSettingsTests","TryBuildSqlServerConnectionString_WithoutServerOrDatabase_ReturnsFalse"
"","7078","Nav_SettingsGroup_ExpandsToTabLinks","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests",""
"","1","DecryptPassword_WithNullEncryptedData_ShouldThrowArgumentNullException","Cryptography & Security","2026-08-10","passed","2026-08-10","Decryption","Password Vault Cryptography","PasswordCryptoServiceTests","DecryptPassword_WithNullEncryptedData_ShouldThrowArgumentNullException"
"","0","SetSecret_Trims_Whitespace","Cryptography & Security","2026-08-10","passed","2026-08-10","TOTP Helper Algorithms","Two-Factor Authentication","TotpHelperTests","SetSecret_Trims_Whitespace"
"","7285","PasswordItemsPage_LoadsSuccessfully","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
"","0","DeriveKeyArgon2id_ZeroParallelism_Throws","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DeriveKeyArgon2id_ZeroParallelism_Throws"
"","7635","CreateVault_ShouldOpenForm","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.VaultCrudTests","VaultGuard.Tests.Playwright.VaultCrudTests",""
"","3","Generate_EmptySeparator_ConcatenatesWordsWithNoDelimiter","Vault Data Management","2026-08-10","passed","2026-08-10","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_EmptySeparator_ConcatenatesWordsWithNoDelimiter"
"","1","VerifyMasterPassword_MalformedArgon2idPhc_WrongPartCount_ReturnsFalse","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","VerifyMasterPassword_MalformedArgon2idPhc_WrongPartCount_ReturnsFalse"
"","0","GenerateCode_InvalidSecret_ReturnsNull","Cryptography & Security","2026-08-10","passed","2026-08-10","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_InvalidSecret_ReturnsNull"
"","7398","FavoritesFilter_FiltersItems","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
"","3","ChangeUserPassword_Valid_ReturnsNoContent","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","User Profiles","UserProfileControllerTests","ChangeUserPassword_Valid_ReturnsNoContent"
"","1","Analyze_DetectsOldPasswords","Cryptography & Security","2026-08-10","passed","2026-08-10","","Security Auditing","SecurityAuditServiceTests","Analyze_DetectsOldPasswords"
"","2","ImportPasswordsAsync_UnknownProvider_FailsGracefully","Vault Data Management","2026-08-10","passed","2026-08-10","","Import","ImportServiceTests","ImportPasswordsAsync_UnknownProvider_FailsGracefully"
"","1","GenerateCode_InvalidSecret_ReturnsNull","Cryptography & Security","2026-08-10","passed","2026-08-10","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_InvalidSecret_ReturnsNull"
"","0","CreateAuthHash_DiffersForDifferentMasterKeys","Cryptography & Security","2026-08-10","passed","2026-08-10","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","CreateAuthHash_DiffersForDifferentMasterKeys"
"","0","EncryptPassword_WithEmptyPassword_ShouldThrowArgumentException","Cryptography & Security","2026-08-10","passed","2026-08-10","Encryption","Password Vault Cryptography","PasswordCryptoServiceTests","EncryptPassword_WithEmptyPassword_ShouldThrowArgumentException"
"","7399","UpdatePasswordItem_ShouldEditExistingItem","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
"","2","IssueApiKey_MissingEmailOrPassword_ReturnsBadRequest","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","API Keys","ApiKeysControllerTests","IssueApiKey_MissingEmailOrPassword_ReturnsBadRequest"
"","4","DecryptPassword_WithValidInputs_ShouldReturnOriginalPassword","Cryptography & Security","2026-08-10","passed","2026-08-10","Decryption","Password Vault Cryptography","PasswordCryptoServiceTests","DecryptPassword_WithValidInputs_ShouldReturnOriginalPassword"
"","2","RegisterProvider_ThenImport_DispatchesToProviderAndPersistsItems","Vault Data Management","2026-08-10","passed","2026-08-10","","Import","ImportServiceTests","RegisterProvider_ThenImport_DispatchesToProviderAndPersistsItems"
"","1","DeleteApiKey_ServiceReturnsFalse_ReturnsNotFound","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","API Keys","ApiKeysControllerTests","DeleteApiKey_ServiceReturnsFalse_ReturnsNotFound"
"","2","GetById_WhenServiceThrowsException_ShouldReturnInternalServerError","Vault Data Management","2026-08-10","passed","2026-08-10","Collections Controller","Categories & Collections","CollectionsControllerTests","GetById_WhenServiceThrowsException_ShouldReturnInternalServerError"
"","0","Evaluate_StrongerPassword_HasHigherOrEqualScore","Vault Data Management","2026-08-10","passed","2026-08-10","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_StrongerPassword_HasHigherOrEqualScore"
"","1","GetSecret_NullItem_ReturnsNull","Cryptography & Security","2026-08-10","passed","2026-08-10","TOTP Helper Algorithms","Two-Factor Authentication","TotpHelperTests","GetSecret_NullItem_ReturnsNull"
"","1","GenerateToken_TwoCallsForSameUser_ProduceDifferentTokens","Accounts & API Access","2026-08-10","passed","2026-08-10","Token Generation","API Tokens","JwtServiceTests","GenerateToken_TwoCallsForSameUser_ProduceDifferentTokens"
"","7510","CreatePasswordItem_ShouldOpenDialogAndCreateItem","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
"","2","GetById_ItemBelongsToAnotherUser_ReturnsNotFound_NotForbidden","Vault Data Management","2026-08-10","passed","2026-08-10","Controller Endpoints","Password Items","PasswordItemsControllerTests","GetById_ItemBelongsToAnotherUser_ReturnsNotFound_NotForbidden"
"","191","SeededItems_CollectionIds_ReferenceExistingCollections","Platform & Infrastructure","2026-08-10","passed","2026-08-10","Full Pipeline & Referential Integrity","Data Seeding","SeedingTests","SeededItems_CollectionIds_ReferenceExistingCollections"
"","2","Evaluate_MissingCharacterClasses_SuggestsAddingThem","Vault Data Management","2026-08-10","passed","2026-08-10","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_MissingCharacterClasses_SuggestsAddingThem"
"","7619","Dashboard_AppBar_HasBrandName","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.ApplicationWorkflowTests","VaultGuard.Tests.Playwright.ApplicationWorkflowTests",""
"","42","CreateAuthResponseAsync_ReturnsPopulatedResponse_AndPersistsTheRefreshToken","Accounts & API Access","2026-08-10","passed","2026-08-10","Auth Response Assembly","API Tokens","JwtServiceTests","CreateAuthResponseAsync_ReturnsPopulatedResponse_AndPersistsTheRefreshToken"
"","2","CreateUser_ServiceFails_ReturnsBadRequestWithErrors","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","User Profiles","UserProfileControllerTests","CreateUser_ServiceFails_ReturnsBadRequestWithErrors"
"","1","DeleteApiKey_NoUserIdClaim_ReturnsUnauthorized","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","API Keys","ApiKeysControllerTests","DeleteApiKey_NoUserIdClaim_ReturnsUnauthorized"
"","16","ValidateApiKey_WithCorrectPlaintext_ReturnsTheKey","Accounts & API Access","2026-08-10","passed","2026-08-10","Service Layer","API Keys","ApiKeyServiceTests","ValidateApiKey_WithCorrectPlaintext_ReturnsTheKey"
"","2","GetUserByIdAsync_WithValidUserId_ShouldReturnUserDetails","Accounts & API Access","2026-08-10","passed","2026-08-10","Service Layer","User Profiles","UserProfileServiceTests","GetUserByIdAsync_WithValidUserId_ShouldReturnUserDetails"
"","7176","Settings_DeepLink_ActivatesRequestedTab (Security)","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests",""
"","81","Schema_PasswordItemsTable_DoesNotHaveVaultIdColumn","Platform & Infrastructure","2026-08-10","passed","2026-08-10","Schema Guards","Data Seeding","SeedingTests","Schema_PasswordItemsTable_DoesNotHaveVaultIdColumn"
"","9784","HomePage_ShowsSeededDemoContent","","2026-08-10","passed","2026-08-10","","VaultGuard.Tests.Playwright.SeededDemoDataTests","VaultGuard.Tests.Playwright.SeededDemoDataTests",""
"","2","CreateApiKey_NoUserIdClaim_ReturnsUnauthorized","Accounts & API Access","2026-08-10","passed","2026-08-10","Controller Endpoints","API Keys","ApiKeysControllerTests","CreateApiKey_NoUserIdClaim_ReturnsUnauthorized"
"","165","Argon2id_RoundTrip_IsDeterministic_AndSaltSensitive","Cryptography & Security","2026-08-10","passed","2026-08-10","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Argon2id_RoundTrip_IsDeterministic_AndSaltSensitive"
"","2","GenerateCode_ChangesAcrossWindows","Cryptography & Security","2026-08-10","passed","2026-08-10","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_ChangesAcrossWindows"
"","1","GetById_ItemDoesNotExist_ReturnsNotFound","Vault Data Management","2026-08-10","passed","2026-08-10","Controller Endpoints","Password Items","PasswordItemsControllerTests","GetById_ItemDoesNotExist_ReturnsNotFound"
"","1","SetProtected_False_RemovesFlag","Vault Data Management","2026-08-10","passed","2026-08-10","Protected-Field Encryption Helper","Password Items","ProtectedItemHelperTests","SetProtected_False_RemovesFlag"
"","6","CreateUserAsync_WithValidData_ShouldCreateUserWithApplicationUserId","Accounts & API Access","2026-08-10","passed","2026-08-10","Service Layer","User Profiles","UserProfileServiceTests","CreateUserAsync_WithValidData_ShouldCreateUserWithApplicationUserId"
"","0","Generate_NullOptions_BehavesLikeDefaultOptions","Vault Data Management","2026-08-10","passed","2026-08-10","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_NullOptions_BehavesLikeDefaultOptions"
"","0","EncryptPassword_WithNullPassword_ShouldThrowArgumentException","Cryptography & Security","2026-08-10","passed","2026-08-10","Encryption","Password Vault Cryptography","PasswordCryptoServiceTests","EncryptPassword_WithNullPassword_ShouldThrowArgumentException"
